Date,Store Location,Product Category,Units Sold,Sales Amount,Promotions/Discounts,Day Type
2023-01-19,Delhi,Groceries,70,10290,0,Weekday
2023-01-19,Delhi,Furniture,11,57376,0,Weekday
2023-01-19,Delhi,Cosmetics,31,11842,0,Weekday
2023-01-19,Mumbai,Electronics,22,49808,0,Weekday
2023-01-19,Mumbai,Clothing,42,48804,0,Weekday
2023-01-19,Mumbai,Groceries,62,4650,0,Weekday
2023-01-19,Mumbai,Furniture,12,38352,0,Weekday
2023-01-19,Mumbai,Cosmetics,25,18675,0,Weekday
2023-01-19,Bangalore,Electronics,17,41021,1,Weekday
2023-01-19,Bangalore,Clothing,33,26136,0,Weekday
2023-01-19,Bangalore,Groceries,56,6664,1,Weekday
2023-01-19,Bangalore,Furniture,6,11136,0,Weekday
2023-01-19,Bangalore,Cosmetics,28,8484,1,Weekday
2023-01-19,Hyderabad,Electronics,21,19404,0,Weekday
2023-01-19,Hyderabad,Clothing,44,19360,1,Weekday
2023-01-19,Hyderabad,Groceries,66,8778,0,Weekday
2023-01-19,Hyderabad,Furniture,8,40952,0,Weekday
2023-01-19,Hyderabad,Cosmetics,30,21480,0,Weekday
2023-01-20,Kolkata,Electronics,20,48520,0,Weekday
2023-01-20,Kolkata,Clothing,30,22110,0,Weekday
2023-01-20,Kolkata,Groceries,72,11952,1,Weekday
2023-01-20,Kolkata,Furniture,8,28024,1,Weekday
2023-01-20,Kolkata,Cosmetics,28,15484,0,Weekday
2023-01-20,Delhi,Electronics,15,13560,0,Weekday
2023-01-20,Delhi,Clothing,35,39305,0,Weekday
2023-01-20,Delhi,Groceries,66,5874,1,Weekday
2023-01-20,Delhi,Furniture,8,23128,0,Weekday
2023-01-20,Delhi,Cosmetics,25,14250,0,Weekday
2023-01-20,Mumbai,Electronics,19,41610,0,Weekday
2023-01-20,Mumbai,Clothing,31,35154,0,Weekday
2023-01-20,Mumbai,Groceries,70,11060,0,Weekday
2023-01-20,Mumbai,Furniture,13,37440,0,Weekday
2023-01-20,Mumbai,Cosmetics,28,18592,0,Weekday
2023-01-20,Bangalore,Electronics,26,31694,1,Weekday
2023-01-20,Bangalore,Clothing,34,28424,1,Weekday
2023-01-20,Bangalore,Groceries,73,7884,0,Weekday
2023-01-20,Bangalore,Furniture,7,17332,0,Weekday
2023-01-20,Bangalore,Cosmetics,27,6777,0,Weekday
2023-01-20,Hyderabad,Electronics,17,34238,1,Weekday
2023-01-20,Hyderabad,Clothing,43,31046,1,Weekday
2023-01-20,Hyderabad,Groceries,67,7102,0,Weekday
2023-01-20,Hyderabad,Furniture,10,37920,1,Weekday
2023-01-20,Hyderabad,Cosmetics,20,5160,0,Weekday
2023-01-21,Kolkata,Electronics,14,26922,1,Weekend
2023-01-21,Kolkata,Clothing,34,11628,0,Weekend
2023-01-21,Kolkata,Groceries,80,8640,1,Weekend
2023-01-21,Kolkata,Furniture,10,49070,0,Weekend
2023-01-21,Kolkata,Cosmetics,25,11550,0,Weekend
2023-01-21,Delhi,Electronics,23,30314,1,Weekend
2023-01-21,Delhi,Clothing,36,11196,1,Weekend
2023-01-21,Delhi,Groceries,55,2970,0,Weekend
2023-01-21,Delhi,Furniture,8,23784,0,Weekend
2023-01-21,Delhi,Cosmetics,28,15120,0,Weekend
2023-01-21,Mumbai,Electronics,21,48300,1,Weekend
2023-01-21,Mumbai,Clothing,32,27936,1,Weekend
2023-01-21,Mumbai,Groceries,60,7200,0,Weekend
2023-01-21,Mumbai,Furniture,10,41330,0,Weekend
2023-01-21,Mumbai,Cosmetics,25,7425,1,Weekend
2023-01-21,Bangalore,Electronics,20,27900,0,Weekend
2023-01-21,Bangalore,Clothing,41,25625,0,Weekend
2023-01-21,Bangalore,Groceries,79,4661,1,Weekend
2023-01-21,Bangalore,Furniture,10,44280,0,Weekend
2023-01-21,Bangalore,Cosmetics,29,23171,0,Weekend
2023-01-21,Hyderabad,Electronics,18,19098,0,Weekend
2023-01-21,Hyderabad,Clothing,37,23680,0,Weekend
2023-01-21,Hyderabad,Groceries,39,5499,1,Weekend
2023-01-21,Hyderabad,Furniture,12,22416,1,Weekend
2023-01-21,Hyderabad,Cosmetics,21,10227,0,Weekend
2023-01-22,Kolkata,Electronics,14,32564,0,Weekend
2023-01-22,Kolkata,Clothing,40,46760,1,Weekend
2023-01-22,Kolkata,Groceries,66,8052,0,Weekend
2023-01-22,Kolkata,Furniture,12,40476,1,Weekend
2023-01-22,Kolkata,Cosmetics,27,7344,1,Weekend
2023-01-22,Delhi,Electronics,17,35275,1,Weekend
2023-01-22,Delhi,Clothing,24,23064,0,Weekend
2023-01-22,Delhi,Groceries,45,6165,0,Weekend
2023-01-22,Delhi,Furniture,14,43918,1,Weekend
2023-01-22,Delhi,Cosmetics,30,6540,0,Weekend
2023-01-22,Mumbai,Electronics,20,18780,0,Weekend
2023-01-22,Mumbai,Clothing,33,34584,0,Weekend
2023-01-22,Mumbai,Groceries,70,10850,1,Weekend
2023-01-22,Mumbai,Furniture,9,14274,0,Weekend
2023-01-22,Mumbai,Cosmetics,28,16968,0,Weekend
2023-01-22,Bangalore,Electronics,17,40477,0,Weekend
2023-01-22,Bangalore,Clothing,43,40635,1,Weekend
2023-01-22,Bangalore,Groceries,53,4081,0,Weekend
2023-01-22,Bangalore,Furniture,8,43856,0,Weekend
2023-01-22,Bangalore,Cosmetics,33,15807,1,Weekend
2023-01-22,Hyderabad,Electronics,26,46826,0,Weekend
2023-01-22,Hyderabad,Clothing,36,22176,0,Weekend
2023-01-22,Hyderabad,Groceries,51,3825,0,Weekend
2023-01-22,Hyderabad,Furniture,5,8750,0,Weekend
2023-01-22,Hyderabad,Cosmetics,25,4350,0,Weekend
2023-01-23,Kolkata,Electronics,23,44068,0,Weekday
2023-01-23,Kolkata,Clothing,39,40716,0,Weekday
2023-01-23,Kolkata,Groceries,59,11505,0,Weekday
2023-01-23,Kolkata,Furniture,9,38367,0,Weekday
2023-01-23,Kolkata,Cosmetics,25,12100,0,Weekday
2023-01-23,Delhi,Electronics,23,23460,0,Weekday
2023-01-23,Delhi,Clothing,34,29614,0,Weekday
2023-01-23,Delhi,Groceries,54,9666,0,Weekday
2023-01-23,Delhi,Furniture,10,33920,0,Weekday
2023-01-23,Delhi,Cosmetics,35,17640,1,Weekday
2023-01-23,Mumbai,Electronics,24,33168,0,Weekday
2023-01-23,Mumbai,Clothing,38,26600,0,Weekday
2023-01-23,Mumbai,Groceries,70,4340,1,Weekday
2023-01-23,Mumbai,Furniture,11,26994,0,Weekday
2023-01-23,Mumbai,Cosmetics,25,16575,0,Weekday
2023-01-23,Bangalore,Electronics,22,25740,0,Weekday
2023-01-23,Bangalore,Clothing,35,12600,0,Weekday
2023-01-23,Bangalore,Groceries,59,10856,0,Weekday
2023-01-23,Bangalore,Furniture,12,20436,1,Weekday
2023-01-23,Bangalore,Cosmetics,27,5913,0,Weekday
2023-01-23,Hyderabad,Electronics,22,37422,0,Weekday
2023-01-23,Hyderabad,Clothing,36,14508,0,Weekday
2023-01-23,Hyderabad,Groceries,65,4940,0,Weekday
2023-01-23,Hyderabad,Furniture,13,52065,1,Weekday
2023-01-23,Hyderabad,Cosmetics,24,15768,1,Weekday
2023-01-24,Kolkata,Electronics,19,30438,0,Weekday
2023-01-24,Kolkata,Clothing,37,30118,0,Weekday
2023-01-24,Kolkata,Groceries,69,5382,0,Weekday
2023-01-24,Kolkata,Furniture,8,17200,0,Weekday
2023-01-24,Kolkata,Cosmetics,30,21330,0,Weekday
2023-01-24,Delhi,Electronics,21,38577,0,Weekday
2023-01-24,Delhi,Clothing,39,38727,0,Weekday
2023-01-24,Delhi,Groceries,61,12139,0,Weekday
2023-01-24,Delhi,Furniture,10,32490,1,Weekday
2023-01-24,Delhi,Cosmetics,29,12905,1,Weekday
2023-01-24,Mumbai,Electronics,21,42945,1,Weekday
2023-01-24,Mumbai,Clothing,36,40788,0,Weekday
2023-01-24,Mumbai,Groceries,49,8673,0,Weekday
2023-01-24,Mumbai,Furniture,11,53097,0,Weekday
2023-01-24,Mumbai,Cosmetics,31,19034,0,Weekday
2023-01-24,Bangalore,Electronics,19,26714,0,Weekday
2023-01-24,Bangalore,Clothing,42,33306,1,Weekday
2023-01-24,Bangalore,Groceries,53,3392,0,Weekday
2023-01-24,Bangalore,Furniture,9,30978,0,Weekday
2023-01-24,Bangalore,Cosmetics,20,13780,0,Weekday
2023-01-24,Hyderabad,Electronics,21,30156,0,Weekday
2023-01-24,Hyderabad,Clothing,45,33840,1,Weekday
2023-01-24,Hyderabad,Groceries,73,7957,0,Weekday
2023-01-24,Hyderabad,Furniture,11,47707,0,Weekday
2023-01-24,Hyderabad,Cosmetics,22,14344,0,Weekday
2023-01-25,Kolkata,Electronics,18,34290,1,Weekday
2023-01-25,Kolkata,Clothing,32,16832,0,Weekday
2023-01-25,Kolkata,Groceries,63,8190,0,Weekday
2023-01-25,Kolkata,Furniture,6,10614,0,Weekday
2023-01-25,Kolkata,Cosmetics,21,4242,0,Weekday
2023-01-25,Delhi,Electronics,22,49170,0,Weekday
2023-01-25,Delhi,Clothing,31,21266,0,Weekday
2023-01-25,Delhi,Groceries,77,13552,1,Weekday
2023-01-25,Delhi,Furniture,10,34730,0,Weekday
2023-01-25,Delhi,Cosmetics,26,11128,0,Weekday
2023-01-25,Mumbai,Electronics,18,26964,0,Weekday
2023-01-25,Mumbai,Clothing,35,20475,1,Weekday
2023-01-25,Mumbai,Groceries,58,11484,0,Weekday
2023-01-25,Mumbai,Furniture,12,51132,0,Weekday
2023-01-25,Mumbai,Cosmetics,17,4199,0,Weekday
2023-01-25,Bangalore,Electronics,25,23475,0,Weekday
2023-01-25,Bangalore,Clothing,28,12264,0,Weekday
2023-01-25,Bangalore,Groceries,64,6720,0,Weekday
2023-01-25,Bangalore,Furniture,12,27792,0,Weekday
2023-01-25,Bangalore,Cosmetics,29,12238,1,Weekday
2023-01-25,Hyderabad,Electronics,18,42714,0,Weekday
2023-01-25,Hyderabad,Clothing,34,12138,1,Weekday
2023-01-25,Hyderabad,Groceries,67,9916,0,Weekday
2023-01-25,Hyderabad,Furniture,14,77070,1,Weekday
2023-01-25,Hyderabad,Cosmetics,27,18522,0,Weekday
2023-01-26,Kolkata,Electronics,19,45638,1,Weekday
2023-01-26,Kolkata,Clothing,43,13072,1,Weekday
2023-01-26,Kolkata,Groceries,73,6789,0,Weekday
2023-01-26,Kolkata,Furniture,11,30459,1,Weekday
2023-01-26,Kolkata,Cosmetics,27,16686,0,Weekday
2023-01-26,Delhi,Electronics,14,27524,0,Weekday
2023-01-26,Delhi,Clothing,36,42768,0,Weekday
2023-01-26,Delhi,Groceries,51,7803,0,Weekday
2023-01-26,Delhi,Furniture,11,27588,1,Weekday
2023-01-26,Delhi,Cosmetics,24,8304,0,Weekday
2023-01-26,Mumbai,Electronics,20,31020,0,Weekday
2023-01-26,Mumbai,Clothing,42,49980,1,Weekday
2023-01-26,Mumbai,Groceries,57,4560,0,Weekday
2023-01-26,Mumbai,Furniture,8,21856,0,Weekday
2023-01-26,Mumbai,Cosmetics,25,18775,0,Weekday
2023-01-26,Bangalore,Electronics,18,22104,0,Weekday
2023-01-26,Bangalore,Clothing,46,50324,1,Weekday
2023-01-26,Bangalore,Groceries,61,5856,0,Weekday
2023-01-26,Bangalore,Furniture,10,29110,0,Weekday
2023-01-26,Bangalore,Cosmetics,24,13632,0,Weekday
2023-01-26,Hyderabad,Electronics,17,41395,0,Weekday
2023-01-26,Hyderabad,Clothing,43,18361,0,Weekday
2023-01-26,Hyderabad,Groceries,56,10808,0,Weekday
2023-01-26,Hyderabad,Furniture,9,22149,0,Weekday
2023-01-26,Hyderabad,Cosmetics,26,15782,1,Weekday
2023-01-27,Kolkata,Electronics,16,35280,0,Weekday
2023-01-27,Kolkata,Clothing,23,6969,0,Weekday
2023-01-27,Kolkata,Groceries,59,3245,0,Weekday
2023-01-27,Kolkata,Furniture,11,32725,0,Weekday
2023-01-27,Kolkata,Cosmetics,30,22440,0,Weekday
2023-01-27,Delhi,Electronics,18,42354,0,Weekday
2023-01-27,Delhi,Clothing,39,22620,1,Weekday
2023-01-27,Delhi,Groceries,41,4387,1,Weekday
2023-01-27,Delhi,Furniture,11,34320,0,Weekday
2023-01-27,Delhi,Cosmetics,35,7105,1,Weekday
2023-01-27,Mumbai,Electronics,19,24358,0,Weekday
2023-01-27,Mumbai,Clothing,34,33966,0,Weekday
2023-01-27,Mumbai,Groceries,57,3477,0,Weekday
2023-01-27,Mumbai,Furniture,12,39924,1,Weekday
2023-01-27,Mumbai,Cosmetics,28,15372,1,Weekday
2023-01-27,Bangalore,Electronics,17,32198,0,Weekday
2023-01-27,Bangalore,Clothing,45,48870,0,Weekday
2023-01-27,Bangalore,Groceries,58,11426,0,Weekday
2023-01-27,Bangalore,Furniture,12,40908,0,Weekday
2023-01-27,Bangalore,Cosmetics,21,12390,0,Weekday
2023-01-27,Hyderabad,Electronics,17,39780,0,Weekday
2023-01-27,Hyderabad,Clothing,35,20965,0,Weekday
2023-01-27,Hyderabad,Groceries,75,9900,1,Weekday
2023-01-27,Hyderabad,Furniture,13,21177,1,Weekday
2023-01-27,Hyderabad,Cosmetics,29,14210,0,Weekday
2023-01-28,Kolkata,Electronics,23,51359,1,Weekend
2023-01-28,Kolkata,Clothing,27,12960,0,Weekend
2023-01-28,Kolkata,Groceries,59,7316,0,Weekend
2023-01-28,Kolkata,Furniture,14,50078,1,Weekend
2023-01-28,Kolkata,Cosmetics,30,13410,0,Weekend
2023-01-28,Delhi,Electronics,24,32472,0,Weekend
2023-01-28,Delhi,Clothing,44,37488,1,Weekend
2023-01-28,Delhi,Groceries,58,3422,0,Weekend
2023-01-28,Delhi,Furniture,10,59160,0,Weekend
2023-01-28,Delhi,Cosmetics,22,14806,0,Weekend
2023-01-28,Mumbai,Electronics,17,36771,0,Weekend
2023-01-28,Mumbai,Clothing,26,15938,0,Weekend
2023-01-28,Mumbai,Groceries,79,11771,1,Weekend
2023-01-28,Mumbai,Furniture,12,68616,1,Weekend
2023-01-28,Mumbai,Cosmetics,25,13625,0,Weekend
2023-01-28,Bangalore,Electronics,21,50001,0,Weekend
2023-01-28,Bangalore,Clothing,51,54672,1,Weekend
2023-01-28,Bangalore,Groceries,58,4640,1,Weekend
2023-01-28,Bangalore,Furniture,8,30704,0,Weekend
2023-01-28,Bangalore,Cosmetics,25,19750,0,Weekend
2023-01-28,Hyderabad,Electronics,17,23919,0,Weekend
2023-01-28,Hyderabad,Clothing,36,15408,1,Weekend
2023-01-28,Hyderabad,Groceries,69,12420,0,Weekend
2023-01-28,Hyderabad,Furniture,7,11690,0,Weekend
2023-01-28,Hyderabad,Cosmetics,30,5760,1,Weekend
2023-01-29,Kolkata,Electronics,19,20862,0,Weekend
2023-01-29,Kolkata,Clothing,34,25092,1,Weekend
2023-01-29,Kolkata,Groceries,68,11016,1,Weekend
2023-01-29,Kolkata,Furniture,10,54570,1,Weekend
2023-01-29,Kolkata,Cosmetics,28,20972,0,Weekend
2023-01-29,Delhi,Electronics,25,52300,1,Weekend
2023-01-29,Delhi,Clothing,29,8874,0,Weekend
2023-01-29,Delhi,Groceries,85,6120,1,Weekend
2023-01-29,Delhi,Furniture,11,47619,0,Weekend
2023-01-29,Delhi,Cosmetics,23,11661,0,Weekend
2023-01-29,Mumbai,Electronics,17,17731,0,Weekend
2023-01-29,Mumbai,Clothing,52,59696,1,Weekend
2023-01-29,Mumbai,Groceries,52,10088,0,Weekend
2023-01-29,Mumbai,Furniture,10,58860,1,Weekend
2023-01-29,Mumbai,Cosmetics,25,13150,0,Weekend
2023-01-29,Bangalore,Electronics,24,31368,0,Weekend
2023-01-29,Bangalore,Clothing,48,28944,1,Weekend
2023-01-29,Bangalore,Groceries,46,7222,0,Weekend
2023-01-29,Bangalore,Furniture,12,42960,1,Weekend
2023-01-29,Bangalore,Cosmetics,17,9418,1,Weekend
2023-01-29,Hyderabad,Electronics,21,40740,0,Weekend
2023-01-29,Hyderabad,Clothing,27,11718,0,Weekend
2023-01-29,Hyderabad,Groceries,62,11346,0,Weekend
2023-01-29,Hyderabad,Furniture,12,65772,0,Weekend
2023-01-29,Hyderabad,Cosmetics,24,8304,0,Weekend
2023-01-30,Kolkata,Electronics,21,26859,1,Weekday
2023-01-30,Kolkata,Clothing,32,10688,0,Weekday
2023-01-30,Kolkata,Groceries,55,10175,0,Weekday
2023-01-30,Kolkata,Furniture,8,36696,0,Weekday
2023-01-30,Kolkata,Cosmetics,28,13328,1,Weekday
2023-01-30,Delhi,Electronics,26,20800,0,Weekday
2023-01-30,Delhi,Clothing,38,24472,0,Weekday
2023-01-30,Delhi,Groceries,68,7616,0,Weekday
2023-01-30,Delhi,Furniture,6,13878,0,Weekday
2023-01-30,Delhi,Cosmetics,25,10450,0,Weekday
2023-01-30,Mumbai,Electronics,21,19887,0,Weekday
2023-01-30,Mumbai,Clothing,33,26202,0,Weekday
2023-01-30,Mumbai,Groceries,61,4575,1,Weekday
2023-01-30,Mumbai,Furniture,7,23611,0,Weekday
2023-01-30,Mumbai,Cosmetics,18,7236,0,Weekday
2023-01-30,Bangalore,Electronics,18,19674,0,Weekday
2023-01-30,Bangalore,Clothing,45,32310,0,Weekday
2023-01-30,Bangalore,Groceries,44,5016,0,Weekday
2023-01-30,Bangalore,Furniture,12,23880,0,Weekday
2023-01-30,Bangalore,Cosmetics,34,9656,0,Weekday
2023-01-30,Hyderabad,Electronics,18,20502,1,Weekday
2023-01-30,Hyderabad,Clothing,28,11508,0,Weekday
2023-01-30,Hyderabad,Groceries,56,10864,0,Weekday
2023-01-30,Hyderabad,Furniture,11,28578,0,Weekday
2023-01-30,Hyderabad,Cosmetics,24,9360,0,Weekday
2023-01-31,Kolkata,Electronics,18,14400,0,Weekday
2023-01-31,Kolkata,Clothing,32,32704,0,Weekday
2023-01-31,Kolkata,Groceries,56,10920,0,Weekday
2023-01-31,Kolkata,Furniture,9,27126,0,Weekday
2023-01-31,Kolkata,Cosmetics,27,4428,0,Weekday
2023-01-31,Delhi,Electronics,22,43802,0,Weekday
2023-01-31,Delhi,Clothing,47,43334,0,Weekday
2023-01-31,Delhi,Groceries,46,6624,0,Weekday
2023-01-31,Delhi,Furniture,7,11886,0,Weekday
2023-01-31,Delhi,Cosmetics,21,13356,0,Weekday
2023-01-31,Mumbai,Electronics,15,14940,0,Weekday
2023-01-31,Mumbai,Clothing,27,13716,0,Weekday
2023-01-31,Mumbai,Groceries,60,7860,0,Weekday
2023-01-31,Mumbai,Furniture,7,20230,0,Weekday
2023-01-31,Mumbai,Cosmetics,27,20547,1,Weekday
2023-01-31,Bangalore,Electronics,22,27852,0,Weekday
2023-01-31,Bangalore,Clothing,41,34973,1,Weekday
2023-01-31,Bangalore,Groceries,61,5063,1,Weekday
2023-01-31,Bangalore,Furniture,10,49540,0,Weekday
2023-01-31,Bangalore,Cosmetics,26,8788,0,Weekday
2023-01-31,Hyderabad,Electronics,19,38133,0,Weekday
2023-01-31,Hyderabad,Clothing,36,22536,0,Weekday
2023-01-31,Hyderabad,Groceries,71,10863,0,Weekday
2023-01-31,Hyderabad,Furniture,12,61488,0,Weekday
2023-01-31,Hyderabad,Cosmetics,22,12782,1,Weekday
2023-02-01,Kolkata,Electronics,23,23529,1,Weekday
2023-02-01,Kolkata,Clothing,37,40108,0,Weekday
2023-02-01,Kolkata,Groceries,61,7808,0,Weekday
2023-02-01,Kolkata,Furniture,7,17381,0,Weekday
2023-02-01,Kolkata,Cosmetics,27,18765,0,Weekday
2023-02-01,Delhi,Electronics,15,28815,0,Weekday
2023-02-01,Delhi,Clothing,28,14224,0,Weekday
2023-02-01,Delhi,Groceries,72,4680,0,Weekday
2023-02-01,Delhi,Furniture,9,18864,0,Weekday
2023-02-01,Delhi,Cosmetics,28,17836,0,Weekday
2023-02-01,Mumbai,Electronics,18,40482,0,Weekday
2023-02-01,Mumbai,Clothing,39,28119,0,Weekday
2023-02-01,Mumbai,Groceries,54,2700,0,Weekday
2023-02-01,Mumbai,Furniture,8,29224,0,Weekday
2023-02-01,Mumbai,Cosmetics,19,11799,0,Weekday
2023-02-01,Bangalore,Electronics,23,40756,0,Weekday
2023-02-01,Bangalore,Clothing,37,17797,1,Weekday
2023-02-01,Bangalore,Groceries,62,6262,0,Weekday
2023-02-01,Bangalore,Furniture,7,29666,0,Weekday
2023-02-01,Bangalore,Cosmetics,21,15960,0,Weekday
2023-02-01,Hyderabad,Electronics,17,30396,0,Weekday
2023-02-01,Hyderabad,Clothing,34,20162,0,Weekday
2023-02-01,Hyderabad,Groceries,65,10920,1,Weekday
2023-02-01,Hyderabad,Furniture,10,30510,0,Weekday
2023-02-01,Hyderabad,Cosmetics,29,6206,0,Weekday
2023-02-02,Kolkata,Electronics,21,28014,1,Weekday
2023-02-02,Kolkata,Clothing,35,17675,0,Weekday
2023-02-02,Kolkata,Groceries,55,6545,0,Weekday
2023-02-02,Kolkata,Furniture,8,21768,0,Weekday
2023-02-02,Kolkata,Cosmetics,23,4439,0,Weekday
2023-02-02,Delhi,Electronics,22,42240,1,Weekday
2023-02-02,Delhi,Clothing,42,48174,1,Weekday
2023-02-02,Delhi,Groceries,55,7040,0,Weekday
2023-02-02,Delhi,Furniture,12,49692,0,Weekday
2023-02-02,Delhi,Cosmetics,25,16675,0,Weekday
2023-02-02,Mumbai,Electronics,20,34320,0,Weekday
2023-02-02,Mumbai,Clothing,29,29551,0,Weekday
2023-02-02,Mumbai,Groceries,67,11993,1,Weekday
2023-02-02,Mumbai,Furniture,7,28588,0,Weekday
2023-02-02,Mumbai,Cosmetics,19,9519,0,Weekday
2023-02-02,Bangalore,Electronics,20,42820,0,Weekday
2023-02-02,Bangalore,Clothing,29,13079,0,Weekday
2023-02-02,Bangalore,Groceries,67,8777,0,Weekday
2023-02-02,Bangalore,Furniture,16,76416,1,Weekday
2023-02-02,Bangalore,Cosmetics,25,17175,0,Weekday
2023-02-02,Hyderabad,Electronics,20,22740,0,Weekday
2023-02-02,Hyderabad,Clothing,34,16184,0,Weekday
2023-02-02,Hyderabad,Groceries,81,7695,1,Weekday
2023-02-02,Hyderabad,Furniture,10,40110,1,Weekday
2023-02-02,Hyderabad,Cosmetics,22,10626,0,Weekday
2023-02-03,Kolkata,Electronics,23,20447,0,Weekday
2023-02-03,Kolkata,Clothing,35,28455,0,Weekday
2023-02-03,Kolkata,Groceries,58,7366,1,Weekday
2023-02-03,Kolkata,Furniture,5,13010,0,Weekday
2023-02-03,Kolkata,Cosmetics,26,18382,0,Weekday
2023-02-03,Delhi,Electronics,22,53570,0,Weekday
2023-02-03,Delhi,Clothing,38,18658,0,Weekday
2023-02-03,Delhi,Groceries,63,6111,0,Weekday
2023-02-03,Delhi,Furniture,13,54522,1,Weekday
2023-02-03,Delhi,Cosmetics,27,11340,0,Weekday
2023-02-03,Mumbai,Electronics,18,23904,0,Weekday
2023-02-03,Mumbai,Clothing,35,28875,0,Weekday
2023-02-03,Mumbai,Groceries,62,3658,0,Weekday
2023-02-03,Mumbai,Furniture,11,41184,0,Weekday
2023-02-03,Mumbai,Cosmetics,33,17853,1,Weekday
2023-02-03,Bangalore,Electronics,18,26118,0,Weekday
2023-02-03,Bangalore,Clothing,34,26112,0,Weekday
2023-02-03,Bangalore,Groceries,63,6237,0,Weekday
2023-02-03,Bangalore,Furniture,12,33228,1,Weekday
2023-02-03,Bangalore,Cosmetics,25,5150,0,Weekday
2023-02-03,Hyderabad,Electronics,18,28800,0,Weekday
2023-02-03,Hyderabad,Clothing,38,18202,1,Weekday
2023-02-03,Hyderabad,Groceries,55,9625,0,Weekday
2023-02-03,Hyderabad,Furniture,11,59114,0,Weekday
2023-02-03,Hyderabad,Cosmetics,25,17275,0,Weekday
2023-02-04,Kolkata,Electronics,20,18760,0,Weekend
2023-02-04,Kolkata,Clothing,33,16797,0,Weekend
2023-02-04,Kolkata,Groceries,51,8211,0,Weekend
2023-02-04,Kolkata,Furniture,9,37467,0,Weekend
2023-02-04,Kolkata,Cosmetics,29,6873,1,Weekend
2023-02-04,Delhi,Electronics,21,41454,0,Weekend
2023-02-04,Delhi,Clothing,41,19557,1,Weekend
2023-02-04,Delhi,Groceries,77,11396,1,Weekend
2023-02-04,Delhi,Furniture,9,40536,0,Weekend
2023-02-04,Delhi,Cosmetics,35,11830,1,Weekend
2023-02-04,Mumbai,Electronics,24,40152,1,Weekend
2023-02-04,Mumbai,Clothing,42,34566,1,Weekend
2023-02-04,Mumbai,Groceries,57,6669,1,Weekend
2023-02-04,Mumbai,Furniture,12,27204,0,Weekend
2023-02-04,Mumbai,Cosmetics,27,14715,0,Weekend
2023-02-04,Bangalore,Electronics,25,41550,1,Weekend
2023-02-04,Bangalore,Clothing,46,37214,1,Weekend
2023-02-04,Bangalore,Groceries,67,5159,1,Weekend
2023-02-04,Bangalore,Furniture,9,35235,0,Weekend
2023-02-04,Bangalore,Cosmetics,17,5083,0,Weekend
2023-02-04,Hyderabad,Electronics,21,21294,0,Weekend
2023-02-04,Hyderabad,Clothing,30,19980,1,Weekend
2023-02-04,Hyderabad,Groceries,46,8832,1,Weekend
2023-02-04,Hyderabad,Furniture,10,20870,1,Weekend
2023-02-04,Hyderabad,Cosmetics,27,7938,0,Weekend
2023-02-05,Kolkata,Electronics,21,23772,0,Weekend
2023-02-05,Kolkata,Clothing,34,36040,0,Weekend
2023-02-05,Kolkata,Groceries,84,4956,1,Weekend
2023-02-05,Kolkata,Furniture,9,38142,0,Weekend
2023-02-05,Kolkata,Cosmetics,22,3938,0,Weekend
2023-02-05,Delhi,Electronics,19,43092,0,Weekend
2023-02-05,Delhi,Clothing,29,33205,0,Weekend
2023-02-05,Delhi,Groceries,78,5460,1,Weekend
2023-02-05,Delhi,Furniture,10,40330,0,Weekend
2023-02-05,Delhi,Cosmetics,29,9918,1,Weekend
2023-02-05,Mumbai,Electronics,16,35984,0,Weekend
2023-02-05,Mumbai,Clothing,26,25558,0,Weekend
2023-02-05,Mumbai,Groceries,69,11454,1,Weekend
2023-02-05,Mumbai,Furniture,10,30520,1,Weekend
2023-02-05,Mumbai,Cosmetics,28,9884,1,Weekend
2023-02-05,Bangalore,Electronics,22,54714,1,Weekend
2023-02-05,Bangalore,Clothing,39,32292,1,Weekend
2023-02-05,Bangalore,Groceries,61,9638,0,Weekend
2023-02-05,Bangalore,Furniture,6,15420,0,Weekend
2023-02-05,Bangalore,Cosmetics,25,5775,0,Weekend
2023-02-05,Hyderabad,Electronics,30,48630,1,Weekend
2023-02-05,Hyderabad,Clothing,40,19960,0,Weekend
2023-02-05,Hyderabad,Groceries,57,11343,0,Weekend
2023-02-05,Hyderabad,Furniture,9,23922,0,Weekend
2023-02-05,Hyderabad,Cosmetics,24,12696,0,Weekend
2023-02-06,Kolkata,Electronics,18,32202,1,Weekday
2023-02-06,Kolkata,Clothing,23,17894,0,Weekday
2023-02-06,Kolkata,Groceries,52,6604,0,Weekday
2023-02-06,Kolkata,Furniture,11,62359,0,Weekday
2023-02-06,Kolkata,Cosmetics,22,3366,0,Weekday
2023-02-06,Delhi,Electronics,16,22384,0,Weekday
2023-02-06,Delhi,Clothing,31,30597,0,Weekday
2023-02-06,Delhi,Groceries,66,7722,0,Weekday
2023-02-06,Delhi,Furniture,8,42656,0,Weekday
2023-02-06,Delhi,Cosmetics,29,7424,0,Weekday
2023-02-06,Mumbai,Electronics,21,32067,1,Weekday
2023-02-06,Mumbai,Clothing,25,19800,0,Weekday
2023-02-06,Mumbai,Groceries,48,4032,0,Weekday
2023-02-06,Mumbai,Furniture,7,38115,0,Weekday
2023-02-06,Mumbai,Cosmetics,17,10421,0,Weekday
2023-02-06,Bangalore,Electronics,19,28690,0,Weekday
